transaction_id,card_number,transaction_date,transaction_amount,merchant_name,transaction_type,transaction_category,location,amount_before,amount_after,user,credit_risk
912,3528869337025592,11/23/2021,3098.55,Zoomdog,refund,dining,PO Box 42034,8610.83,11709.38,Alice,Medium Risk
913,5602252355789353,1/12/2021,5467.51,Rhyloo,refund,entertainment,Room 779,3441.81,8909.32,Bob,High Risk
914,30238763890365,5/2/2021,4949.26,Wordpedia,refund,groceries,Suite 31,5352.8,10302.06,Charlie,Low Risk
915,201600501642965,7/27/2021,2676.12,Flashdog,purchase,entertainment,12th Floor,6868.21,9544.33,David,High Risk
916,4903693025471395913,12/13/2021,2332.5,Pixonyx,refund,groceries,Room 1522,344.84,2677.34,Eve,Medium Risk
917,502039033563272492,1/12/2021,8778.28,Oyonder,purchase,dining,Suite 82,6401.96,15180.24,Frank,Medium Risk
918,5007667099462069,1/7/2021,9784.52,Yakijo,withdrawal,entertainment,6th Floor,8306.83,18091.35,Grace,High Risk
919,6331105541317636,12/2/2021,1396.82,Brainverse,purchase,entertainment,7th Floor,1923.72,3320.54,Hannah,Medium Risk
920,3583271913364531,10/11/2021,5313.97,Browseblab,purchase,dining,Apt 14,5851.35,11165.32,Ivy,Medium Risk
921,5252900283696255,1/28/2021,8669.99,Divavu,withdrawal,entertainment,PO Box 1595,5604.86,14274.85,John,Low Risk
922,201474589585938,7/1/2021,9544.23,Divanoodle,refund,bills,8th Floor,2361.28,11905.51,Alice,Medium Risk
923,201499104994067,1/8/2021,1842.77,Kimia,purchase,dining,PO Box 93323,2360.8,4203.57,Bob,High Risk
924,201425236127813,2/5/2021,1760.84,Voonte,refund,groceries,1st Floor,5463.47,7224.31,Charlie,Low Risk
925,3551038086650055,5/14/2021,1931.81,Blogtags,refund,bills,Apt 1699,9628.47,11560.28,David,High Risk
926,3569149812842401,10/23/2021,4181.88,Browsecat,withdrawal,groceries,PO Box 41874,4191.62,8373.5,Eve,Medium Risk
927,3562411756401389,7/2/2021,1065.68,Dablist,purchase,groceries,Suite 44,1461.92,2527.6,Frank,Medium Risk
928,3554336652111198,10/14/2021,6919.93,Skyble,purchase,dining,PO Box 59596,6503.57,13423.5,Grace,High Risk
929,3573130423328471,7/11/2021,7231.22,Zoombeat,withdrawal,bills,4th Floor,4431.17,11662.39,Hannah,Medium Risk
930,3540333886107388,8/6/2021,6849.88,Fliptune,purchase,dining,Apt 379,6550.93,13400.81,Ivy,Medium Risk
931,3533188585028387,12/2/2021,74.15,Yodel,withdrawal,dining,PO Box 83517,7305.2,7379.35,John,Low Risk
932,3551989817451777,3/19/2021,8724.59,Jetwire,refund,bills,5th Floor,5409.25,14133.84,Alice,Medium Risk
933,4041376363776,8/8/2021,2565.48,Topicblab,refund,entertainment,PO Box 50157,8218.43,10783.91,Bob,High Risk
934,3574274330444473,5/5/2021,2154.06,Ainyx,refund,bills,15th Floor,6834.75,8988.81,Charlie,Low Risk
935,4936353292840349,1/23/2021,3280.24,Vinder,purchase,dining,Apt 145,2541.2,5821.44,David,High Risk
936,3582399772614653,8/9/2021,4493.43,Flipopia,purchase,bills,Room 273,1015.87,5509.3,Eve,Medium Risk
937,5007668972027474,6/11/2021,5857.54,Skimia,purchase,bills,Apt 771,3237.31,9094.85,Frank,Medium Risk
938,560221259306229301,12/14/2021,9640.41,Trilith,purchase,groceries,Apt 1389,4786.71,14427.12,Grace,High Risk
939,3528195183366264,4/4/2021,7082.31,Twiyo,purchase,dining,Apt 360,7356.95,14439.26,Hannah,Medium Risk
940,3555898311384796,5/14/2021,7774.3,Latz,withdrawal,bills,Suite 43,8799.99,16574.29,Ivy,Medium Risk
941,201677457145383,11/15/2021,4439.7,Twinder,withdrawal,entertainment,Apt 66,809.47,5249.17,John,Low Risk
942,3543060390662114,4/21/2021,7790.63,Yoveo,purchase,entertainment,Suite 26,318.68,8109.31,Alice,Medium Risk
943,3572371957981563,11/5/2021,2355.68,Skimia,withdrawal,dining,Room 1094,1744.51,4100.19,Bob,High Risk
944,3548391929577894,2/1/2021,5989.24,Wikido,purchase,groceries,Apt 1034,6349.15,12338.39,Charlie,Low Risk
945,3542998111042556,12/30/2021,6196.82,Yozio,purchase,entertainment,4th Floor,1249.14,7445.96,David,High Risk
946,3579101395596696,1/25/2021,8547.59,Einti,withdrawal,dining,Room 1195,8360.04,16907.63,Eve,Medium Risk
947,3575858413449679,8/13/2021,6893.12,Tagopia,refund,dining,Suite 81,149.5,7042.62,Frank,Medium Risk
948,30248068448371,5/16/2021,9803.21,Babbleblab,withdrawal,dining,PO Box 79290,6350.62,16153.83,Grace,High Risk
949,6385501863837232,3/27/2021,988.82,Tazzy,purchase,bills,Room 1745,8659.0,9647.82,Hannah,Medium Risk
950,3563872958307295,1/7/2021,1437.06,Kwideo,withdrawal,groceries,Apt 1331,7391.84,8828.9,Ivy,Medium Risk
951,3546052419260142,1/13/2021,1237.8,Kayveo,withdrawal,bills,Apt 1230,9379.85,10617.65,John,Low Risk
952,6706410894389514,3/11/2021,1881.02,Trudeo,withdrawal,dining,Room 1607,2631.4,4512.42,Alice,Medium Risk
953,3572724120573818,11/11/2021,5996.53,Tagfeed,purchase,entertainment,Room 1555,6690.73,12687.26,Bob,High Risk
954,3587245045855893,9/21/2021,1765.48,Twinte,withdrawal,groceries,Apt 1251,8934.74,10700.22,Charlie,Low Risk
955,4405277834530831,10/16/2021,5642.52,Devbug,purchase,dining,10th Floor,1016.89,6659.41,David,High Risk
956,3589347826096768,8/8/2021,763.13,Oozz,refund,bills,PO Box 52581,8115.97,8879.1,Eve,Medium Risk
957,3538531482303772,7/28/2021,5353.2,Twitterlist,purchase,groceries,PO Box 61249,7336.82,12690.02,Frank,Medium Risk
958,670608110392058320,7/22/2021,3203.33,Centidel,refund,dining,PO Box 52784,30.71,3234.04,Grace,High Risk
959,5586414555902281,6/15/2021,683.17,Feedfire,refund,bills,2nd Floor,957.02,1640.19,Hannah,Medium Risk
960,676770740647770102,3/3/2021,3050.09,Babbleopia,refund,groceries,Room 1279,9757.52,12807.61,Ivy,Medium Risk
961,3576979907176724,10/20/2021,4500.78,Devpulse,withdrawal,entertainment,Suite 24,1391.53,5892.31,John,Low Risk
962,30467126616932,11/22/2021,6762.7,Lajo,refund,entertainment,11th Floor,9186.38,15949.08,Alice,Medium Risk
963,372301828700429,2/28/2021,4696.94,LiveZ,refund,bills,Suite 37,8489.19,13186.13,Bob,High Risk
964,3574113781152377,8/31/2021,2426.64,Realmix,refund,dining,6th Floor,8514.83,10941.47,Charlie,Low Risk
965,5602227925607036202,7/15/2021,4546.74,Buzzdog,refund,dining,Suite 4,4397.86,8944.6,David,High Risk
966,3532150961824970,8/14/2021,8203.8,Jaxnation,purchase,dining,Room 1493,9580.95,17784.75,Eve,Medium Risk
967,201889321183322,1/26/2021,6597.88,Quaxo,purchase,entertainment,PO Box 20561,7140.07,13737.95,Frank,Medium Risk
968,4508255163603334,9/5/2021,9643.38,Twitterlist,refund,dining,Apt 1835,7751.88,17395.26,Grace,High Risk
969,6767644286598958697,12/2/2021,3114.02,Skinix,refund,groceries,PO Box 52267,8316.02,11430.04,Hannah,Medium Risk
970,6334538702455570,2/22/2021,1755.27,Cogilith,withdrawal,entertainment,PO Box 25437,4467.88,6223.15,Ivy,Medium Risk
971,3541490819071625,3/1/2021,3430.47,Demimbu,refund,entertainment,Room 465,4886.47,8316.94,John,Low Risk
972,6331104408508478,7/22/2021,7151.16,Fliptune,purchase,bills,Apt 1750,9557.59,16708.75,Alice,Medium Risk
973,589302271820590952,3/1/2021,3948.32,Yozio,withdrawal,entertainment,Apt 1556,3305.11,7253.43,Bob,High Risk
974,374283721423028,11/9/2021,1156.41,Agivu,withdrawal,entertainment,15th Floor,1803.13,2959.54,Charlie,Low Risk
975,347769760016362,7/15/2021,4246.65,Topiclounge,refund,dining,PO Box 38816,3940.71,8187.36,David,High Risk
976,5450702049972750,5/3/2021,623.77,Rhybox,purchase,entertainment,Room 1976,2300.18,2923.95,Eve,Medium Risk
977,677192782523477863,2/27/2021,7774.93,Centimia,purchase,entertainment,Room 1822,8943.85,16718.78,Frank,Medium Risk
978,4913563014133743,12/20/2021,4540.88,Linkbridge,withdrawal,entertainment,13th Floor,5173.54,9714.42,Grace,High Risk
979,3585196337406600,10/24/2021,7520.25,Eire,refund,groceries,PO Box 32158,4459.41,11979.66,Hannah,Medium Risk
980,4026821598252873,11/9/2021,3419.72,Bluejam,withdrawal,entertainment,11th Floor,49.23,3468.95,Ivy,Medium Risk
981,4175001067216381,4/26/2021,2617.83,Brainlounge,purchase,entertainment,Suite 25,743.62,3361.45,John,Low Risk
982,564182785368476405,4/6/2021,1885.74,Skinte,purchase,dining,Room 1018,3347.43,5233.17,Alice,Medium Risk
983,3537120747454496,10/5/2021,4098.06,Shuffledrive,refund,dining,Suite 75,1910.7,6008.76,Bob,High Risk
984,589342893542181224,3/17/2021,1200.28,Buzzdog,refund,groceries,Room 547,9995.39,11195.67,Charlie,Low Risk
985,30061603371325,6/20/2021,7299.99,Voomm,refund,bills,Room 1065,4701.1,12001.09,David,High Risk
986,3531241680417062,12/26/2021,1071.93,Avavee,refund,bills,1st Floor,87.17,1159.1,Eve,Medium Risk
987,5018868744990838,12/24/2021,8856.8,Shuffletag,refund,dining,PO Box 33336,5543.29,14400.09,Frank,Medium Risk
988,3531879958841479,11/8/2021,8344.61,Eire,withdrawal,bills,PO Box 87679,9611.79,17956.4,Grace,High Risk
989,3579975547144301,5/22/2021,2500.68,Dynabox,purchase,bills,Room 104,8372.9,10873.58,Hannah,Medium Risk
990,4913385313032420,12/30/2021,8421.08,Tekfly,refund,groceries,Room 773,9079.46,17500.54,Ivy,Medium Risk
991,3559181039923484,7/24/2021,4238.42,Yata,purchase,bills,1st Floor,1708.34,5946.76,John,Low Risk
992,3539761449881060,6/3/2021,594.43,Demimbu,refund,bills,Suite 61,1327.68,1922.11,Alice,Medium Risk
993,4844675225391631,11/12/2021,5907.76,Eamia,withdrawal,groceries,Room 1976,2106.18,8013.94,Bob,High Risk
994,337941486162505,7/21/2021,4910.44,Eidel,refund,bills,PO Box 9073,7301.95,12212.39,Charlie,Low Risk
995,201596658035534,9/9/2021,8197.65,Janyx,purchase,bills,Apt 1310,3711.22,11908.87,David,High Risk
996,5641827235601182842,10/24/2021,8078.32,Jaxworks,withdrawal,entertainment,Room 1629,3973.32,12051.64,Eve,Medium Risk
997,337941072867590,11/5/2021,3381.94,Youfeed,purchase,dining,PO Box 90639,342.04,3723.98,Frank,Medium Risk
998,503847370080837096,7/7/2021,7186.19,Shufflester,withdrawal,groceries,20th Floor,8856.64,16042.83,Grace,High Risk
999,6304172025576133903,11/16/2021,9953.12,Kwinu,refund,entertainment,Apt 457,6976.79,16929.91,Hannah,Medium Risk
1000,56022339593486150,10/8/2021,1652.35,Blogpad,withdrawal,dining,PO Box 94385,4062.17,5714.52,Ivy,Medium Risk
